function,runtime_seconds,target_stdev,target_variance,algo,target_is_continuous,target_num_unique,num_rows,target_is_numerical,column_name,test_accuracy,training_accuracy,test_mse,training_mse
run_regressor,1.04892396927,0.320412152302,0.102663947343,RFR,True,28,43,True,survival,,,206.268024691,148.586892765
run_regressor,0.0162708759308,0.320412152302,0.102663947343,LinR,True,28,43,True,survival,,,289.815099444,239.039214548
run_classifier,0.016716003418,0.474137323515,0.22480620155,LogRC,False,2,43,True,still-alive,0.944444444444,0.883720930233,,
run_classifier,0.0142230987549,0.474137323515,0.22480620155,DTC,False,2,43,True,still-alive,0.944444444444,0.93023255814,,
run_classifier,0.995183944702,0.474137323515,0.22480620155,RFC,False,2,43,True,still-alive,0.833333333333,0.953488372093,,
run_regressor,1.03941512108,0.474137323515,0.22480620155,RFR,False,2,43,True,still-alive,,,0.0634567901235,0.0398966408269
run_regressor,0.00986504554749,0.474137323515,0.22480620155,LinR,False,2,43,True,still-alive,,,0.292843061499,0.129907434433
run_regressor,1.03787493706,0.225721371387,0.0509501375007,RFR,True,25,43,True,age-at-heart-attack,,,54.473345741,79.0651935407
run_regressor,0.0117099285126,0.225721371387,0.0509501375007,LinR,True,25,43,True,age-at-heart-attack,,,87.1929432045,405.143843787
run_classifier,0.0114140510559,0.411625091493,0.169435215947,LogRC,False,2,43,True,pericardial-effusion,0.888888888889,0.790697674419,,
run_classifier,0.0110259056091,0.411625091493,0.169435215947,DTC,False,2,43,True,pericardial-effusion,0.888888888889,0.790697674419,,
run_classifier,0.989192962646,0.411625091493,0.169435215947,RFC,False,2,43,True,pericardial-effusion,0.888888888889,0.837209302326,,
run_regressor,1.07083296776,0.411625091493,0.169435215947,RFR,False,2,43,True,pericardial-effusion,,,0.106913580247,0.145839793282
run_regressor,0.0133180618286,0.411625091493,0.169435215947,LinR,False,2,43,True,pericardial-effusion,,,0.537933778959,0.312817926238
run_regressor,1.03627300262,0.191722647385,0.0367575735204,RFR,True,31,43,True,fractional-shortening,,,0.00623131481481,0.00928507235142
run_regressor,0.0133988857269,0.191722647385,0.0367575735204,LinR,True,31,43,True,fractional-shortening,,,0.0124813557515,0.0117216541083
run_regressor,1.03962111473,0.208136493191,0.0433207997979,RFR,True,38,43,True,epss,,,56.477454321,13.7734382377
run_regressor,0.0140287876129,0.208136493191,0.0433207997979,LinR,True,38,43,True,epss,,,64.5866945217,34.3152896965
run_regressor,1.05613899231,0.270971397391,0.0734254982041,RFR,True,40,43,True,lvdd,,,0.465464765432,0.343497658915
run_regressor,0.0125329494476,0.270971397391,0.0734254982041,LinR,True,40,43,True,lvdd,,,0.747046219362,0.794520979239
run_regressor,1.04952406883,0.175938168031,0.0309542389703,RFR,True,23,43,True,wall-motion-score,,,6.06759750617,12.6225478553
run_regressor,0.0230228900909,0.175938168031,0.0309542389703,LinR,True,23,43,True,wall-motion-score,,,1.18297559246,2.37734853702
run_regressor,1.08130407333,0.245224511795,0.0601350611849,RFR,True,28,43,True,wall-motion-index,,,0.03097468,0.0810891494574
run_regressor,0.0122768878937,0.245224511795,0.0601350611849,LinR,True,28,43,True,wall-motion-index,,,0.0216633254994,0.0156988461772
run_regressor,1.06022405624,0.292983350048,0.0858392434055,RFR,True,20,43,True,mult,,,0.011992348642,0.00845656155039
run_regressor,0.012274980545,0.292983350048,0.0858392434055,LinR,True,20,43,True,mult,,,0.00147865315737,0.00628200442618
