function,runtime_seconds,target_stdev,target_variance,algo,target_is_continuous,target_num_unique,num_rows,target_is_numerical,column_name,test_accuracy,training_accuracy,test_mse,training_mse
run_classifier,0.011782169342,0.259870097419,0.0675324675325,LogRC,False,2,56,True,Class,0.583333333333,0.928571428571,,
run_classifier,0.00973916053772,0.259870097419,0.0675324675325,DTC,False,2,56,True,Class,0.625,0.928571428571,,
run_classifier,0.973819971085,0.259870097419,0.0675324675325,RFC,False,2,56,True,Class,0.625,0.964285714286,,
run_regressor,1.03832316399,0.259870097419,0.0675324675325,RFR,False,2,56,True,Class,,,0.295,0.0295238095238
run_regressor,0.0134611129761,0.259870097419,0.0675324675325,LinR,False,2,56,True,Class,,,0.397029201892,0.078678595287
run_classifier,0.050507068634,0.250169391876,0.0625847246318,LogRC,False,33,56,True,AGE,0.0,0.285714285714,,
run_classifier,0.0302379131317,0.250169391876,0.0625847246318,DTC,False,33,56,True,AGE,0.0,0.517857142857,,
run_classifier,1.02601599693,0.250169391876,0.0625847246318,RFC,False,33,56,True,AGE,0.0416666666667,0.553571428571,,
run_regressor,1.06126999855,0.250169391876,0.0625847246318,RFR,False,33,56,True,AGE,,,179.565555556,102.038412698
run_regressor,0.00865292549133,0.250169391876,0.0625847246318,LinR,False,33,56,True,AGE,,,945.721684769,266.046337636
run_classifier,0.0100228786469,0.370590963648,0.137337662338,LogRC,False,2,56,True,SEX,0.916666666667,0.821428571429,,
run_classifier,0.00939202308655,0.370590963648,0.137337662338,DTC,False,2,56,True,SEX,0.666666666667,0.910714285714,,
run_classifier,0.993386030197,0.370590963648,0.137337662338,RFC,False,2,56,True,SEX,0.916666666667,0.928571428571,,
run_regressor,1.0419549942,0.370590963648,0.137337662338,RFR,False,2,56,True,SEX,,,0.222222222222,0.0809523809524
run_regressor,0.0162868499756,0.370590963648,0.137337662338,LinR,False,2,56,True,SEX,,,0.48257763303,0.380399159579
run_regressor,1.08019304276,0.50323627974,0.253246753247,RFR,True,2,56,True,STEROID,,,0.316481481481,0.195873015873
run_regressor,0.0146510601044,0.50323627974,0.253246753247,LinR,True,2,56,True,STEROID,,,2.24519327582,0.685079944034
run_classifier,0.0145981311798,0.463960925359,0.21525974026,LogRC,False,2,56,True,ANTIVIRALS,0.833333333333,0.696428571429,,
run_classifier,0.0129539966583,0.463960925359,0.21525974026,DTC,False,2,56,True,ANTIVIRALS,0.791666666667,0.821428571429,,
run_classifier,1.0024960041,0.463960925359,0.21525974026,RFC,False,2,56,True,ANTIVIRALS,0.708333333333,0.803571428571,,
run_regressor,1.04977488518,0.463960925359,0.21525974026,RFR,False,2,56,True,ANTIVIRALS,,,0.146111111111,0.148095238095
