function,runtime_seconds,target_stdev,target_variance,target_num_unique,num_rows,target_is_numerical,algo,test_accuracy,training_accuracy,test_mse,training_mse
run_classifier,0.312277078629,,,3,2924,False,LogRC,0.550678371907,0.558139534884,,
run_classifier,0.161067962646,,,3,2924,False,DTC,0.502793296089,0.90389876881,,
run_classifier,2.36819195747,,,3,2924,False,SVC,0.315243415802,0.864569083447,,
run_classifier,0.614377975464,,,3,2924,False,RFC,0.537909018356,0.895006839945,,
run_regressor,1.25675797462,0.182108490585,0.0331635023431,134,2924,True,RFR,,,12.6625946617,5.42433196534
run_regressor,1.26114106178,0.182108490585,0.0331635023431,134,2924,True,SVR,,,543.305234075,565.874636055
run_regressor,0.0497570037842,0.182108490585,0.0331635023431,134,2924,True,LinR,,,13.6737724966,14.0738550781
run_classifier,14.9892170429,0.182108490585,0.0331635023431,134,2924,True,LogRC,0.0438946528332,0.0851573187415,,
run_classifier,1.15166401863,0.182108490585,0.0331635023431,134,2924,True,DTC,0.104549082203,0.813611491108,,
run_classifier,14.066767931,0.182108490585,0.0331635023431,134,2924,True,SVC,0.0159616919393,0.0249658002736,,
run_classifier,1.91821599007,0.182108490585,0.0331635023431,134,2924,True,RFC,0.102154828412,0.81634746922,,
run_regressor,1.28300380707,0.182347399924,0.0332505742591,110,2924,True,RFR,,,10.5702154828,3.00215382277
run_regressor,1.25338196754,0.182347399924,0.0332505742591,110,2924,True,SVR,,,369.186309917,383.912221559
run_regressor,0.0443549156189,0.182347399924,0.0332505742591,110,2924,True,LinR,,,9.51111670023,8.87138669935
run_classifier,12.4638659954,0.182347399924,0.0332505742591,110,2924,True,LogRC,0.0614525139665,0.0882352941176,,
run_classifier,0.771509170532,0.182347399924,0.0332505742591,110,2924,True,DTC,0.112529928172,0.828317373461,,
run_classifier,10.5043840408,0.182347399924,0.0332505742591,110,2924,True,SVC,0.0375099760575,0.031805745554,,
run_classifier,1.76265406609,0.182347399924,0.0332505742591,110,2924,True,RFC,0.132482043097,0.816689466484,,
run_regressor,1.29197001457,0.155651673793,0.0242274435547,51,2924,True,RFR,,,8.88524962313,3.13012007904
run_regressor,1.37800002098,0.155651673793,0.0242274435547,51,2924,True,SVR,,,56.2897057463,51.5960285558
run_regressor,0.0435538291931,0.155651673793,0.0242274435547,51,2924,True,LinR,,,8.05349664905,8.89092361341
run_classifier,6.06681704521,0.155651673793,0.0242274435547,51,2924,True,LogRC,0.132482043097,0.150136798906,,
run_classifier,0.433896064758,0.155651673793,0.0242274435547,51,2924,True,DTC,0.114924181963,0.824897400821,,
run_classifier,6.12136292458,0.155651673793,0.0242274435547,51,2924,True,SVC,0.0582601755786,0.0666894664843,,
run_classifier,1.31793403625,0.155651673793,0.0242274435547,51,2924,True,RFC,0.118914604948,0.818741450068,,
run_regressor,1.50130391121,0.271964871096,0.0739648911102,1971,2924,True,RFR,,,3271.3090822,1111.55261286
run_regressor,1.33074402809,0.271964871096,0.0739648911102,1971,2924,True,SVR,,,438614.581245,435040.98779
run_regressor,0.0498840808868,0.271964871096,0.0739648911102,1971,2924,True,LinR,,,3968.16848233,3996.52510542
run_classifier,205.447804928,0.271964871096,0.0739648911102,1971,2924,True,LogRC,0.00399042298484,0.0427496580027,,
run_classifier,10.2787258625,0.271964871096,0.0739648911102,1971,2924,True,DTC,0.00718276137271,0.800273597811,,
run_classifier,544.912275076,0.271964871096,0.0739648911102,1971,2924,True,SVC,0.0,0.00239398084815,,
run_classifier,18.3602838516,0.271964871096,0.0739648911102,1971,2924,True,RFC,0.00558659217877,0.800957592339,,
run_regressor,1.2193210125,0.254395478583,0.0647170595235,1359,2924,True,RFR,,,3907.709444,1498.52995896
run_regressor,1.36389493942,0.254395478583,0.0647170595235,1359,2924,True,SVR,,,151323.464693,148596.544191
run_regressor,0.0635859966278,0.254395478583,0.0647170595235,1359,2924,True,LinR,,,4177.03333577,4365.09498865
run_classifier,161.394611835,0.254395478583,0.0647170595235,1359,2924,True,LogRC,0.0023942537909,0.0376196990424,,
run_classifier,8.76767802238,0.254395478583,0.0647170595235,1359,2924,True,DTC,0.0111731843575,0.802325581395,,
run_classifier,297.485191107,0.254395478583,0.0647170595235,1359,2924,True,SVC,0.0,0.00341997264022,,
run_classifier,13.0082569122,0.254395478583,0.0647170595235,1359,2924,True,RFC,0.0103750997606,0.799931600547,,
run_regressor,1.59051704407,0.236854774685,0.056100184291,822,2924,True,RFR,,,2359.78511661,786.457286822
run_regressor,1.33430194855,0.236854774685,0.056100184291,822,2924,True,SVR,,,46095.3038213,43218.537975
run_regressor,0.047315120697,0.236854774685,0.056100184291,822,2924,True,LinR,,,2738.87579969,2666.93376348
run_classifier,95.7746679783,0.236854774685,0.056100184291,822,2924,True,LogRC,0.00319233838787,0.0359097127223,,
run_classifier,4.77168798447,0.236854774685,0.056100184291,822,2924,True,DTC,0.0143655227454,0.801299589603,,
run_classifier,126.643738985,0.236854774685,0.056100184291,822,2924,True,SVC,0.000798084596967,0.00547195622435,,
run_classifier,8.42547106743,0.236854774685,0.056100184291,822,2924,True,RFC,0.0111731843575,0.804035567715,,
run_regressor,1.18671703339,0.248963065981,0.0619826082229,801,2924,True,RFR,,,2487.78331471,547.652064143
run_regressor,1.26211690903,0.248963065981,0.0619826082229,801,2924,True,SVR,,,51998.0758437,52712.0600883
run_regressor,0.0514321327209,0.248963065981,0.0619826082229,801,2924,True,LinR,,,2340.99532395,1920.50569132
run_classifier,92.057488203,0.248963065981,0.0619826082229,801,2924,True,LogRC,0.023942537909,0.0574555403557,,
run_classifier,4.43280506134,0.248963065981,0.0619826082229,801,2924,True,DTC,0.0279329608939,0.80950752394,,
run_classifier,110.355046988,0.248963065981,0.0619826082229,801,2924,True,SVC,0.00718276137271,0.0129958960328,,
run_classifier,7.23157906532,0.248963065981,0.0619826082229,801,2924,True,RFC,0.0383080606544,0.809849521204,,
run_regressor,1.32146596909,0.124025232999,0.0153822584205,27,2924,True,RFR,,,4.54255209719,1.62409332725
run_regressor,1.4595990181,0.124025232999,0.0153822584205,27,2924,True,SVR,,,8.69835459918,8.33395658208
run_regressor,0.0505847930908,0.124025232999,0.0153822584205,27,2924,True,LinR,,,4.23599388745,4.94025688968
run_classifier,3.12335085869,0.124025232999,0.0153822584205,27,2924,True,LogRC,0.248204309657,0.276675786594,,
run_classifier,0.308902978897,0.124025232999,0.0153822584205,27,2924,True,DTC,0.192338387869,0.838235294118,,
run_classifier,5.41334795952,0.124025232999,0.0153822584205,27,2924,True,SVC,0.164405426975,0.165526675787,,
run_classifier,0.825972080231,0.124025232999,0.0153822584205,27,2924,True,RFC,0.260175578611,0.831053351573,,
run_classifier,0.0584239959717,,,3,438,False,LogRC,0.882352941176,0.892694063927,,
run_classifier,0.0508451461792,,,3,438,False,DTC,0.764705882353,0.954337899543,,
run_classifier,0.0743219852448,,,3,438,False,SVC,0.898395721925,0.901826484018,,
run_classifier,0.387044906616,,,3,438,False,RFC,0.770053475936,0.949771689498,,
run_regressor,0.494802951813,0.344124865973,0.118421923381,4,438,True,RFR,,,4.51777193361,0.753930261498
run_regressor,0.0829429626465,0.344124865973,0.118421923381,4,438,True,SVR,,,4.83870450429,0.749805450006
run_regressor,0.0425801277161,0.344124865973,0.118421923381,4,438,True,LinR,,,5.33459732696,0.925111707426
run_classifier,0.0457789897919,0.344124865973,0.118421923381,4,438,True,LogRC,0.0,0.39497716895,,
run_classifier,0.0408220291138,0.344124865973,0.118421923381,4,438,True,DTC,0.00534759358289,0.449771689498,,
run_classifier,0.083927154541,0.344124865973,0.118421923381,4,438,True,SVC,0.0,0.367579908676,,
run_classifier,0.341888904572,0.344124865973,0.118421923381,4,438,True,RFC,0.0,0.436073059361,,
run_regressor,0.456804990768,0.351149944471,0.123306283502,5,438,True,RFR,,,2.8811582404,1.242407937
run_regressor,0.0708999633789,0.351149944471,0.123306283502,5,438,True,SVR,,,3.50974067386,1.28100438246
run_regressor,0.0349798202515,0.351149944471,0.123306283502,5,438,True,LinR,,,3.03315415519,1.65587700466
run_classifier,0.0503430366516,0.351149944471,0.123306283502,5,438,True,LogRC,0.181818181818,0.310502283105,,
run_classifier,0.0466001033783,0.351149944471,0.123306283502,5,438,True,DTC,0.181818181818,0.367579908676,,
run_classifier,0.0932729244232,0.351149944471,0.123306283502,5,438,True,SVC,0.192513368984,0.312785388128,,
