function,runtime_seconds,target_stdev,target_variance,algo,target_is_continuous,target_num_unique,num_rows,target_is_numerical,column_name,test_accuracy,training_accuracy,test_mse,training_mse
run_classifier,1.75385594368,,,LogRC,False,3,2924,False,Sex,0.545889864326,0.540355677155,,
run_classifier,1.23538398743,,,DTC,False,3,2924,False,Sex,0.509177972865,0.534541723666,,
run_classifier,41.5130069256,,,RFC,False,3,2924,False,Sex,0.495610534717,0.52975376197,,
run_regressor,40.7810401917,,,RFR,False,3,2924,False,Sex,,,0.694058926768,0.671155763865
run_regressor,0.630671024323,,,LinR,False,3,2924,False,Sex,,,0.675654584686,0.666668294098
run_regressor,41.5205049515,0.163833867592,0.0268415361701,RFR,True,134,2924,True,Length,,,0.000347295468653,0.000114807075543
run_regressor,0.589224100113,0.163833867592,0.0268415361701,LinR,True,134,2924,True,Length,,,0.000349245201216,0.000356867825591
run_regressor,41.4819951057,0.168634380142,0.0284375541658,RFR,True,110,2924,True,Diameter,,,0.000261430365838,7.61813212072e-05
run_regressor,0.629809856415,0.168634380142,0.0284375541658,LinR,True,110,2924,True,Diameter,,,0.000242581579787,0.000233277209546
run_regressor,41.5026581287,0.0384913431112,0.0014815834945,RFR,True,51,2924,True,Height,,,0.000281272539021,0.000636480246421
run_regressor,0.58788394928,0.0384913431112,0.0014815834945,LinR,True,51,2924,True,Height,,,0.000204810507684,0.000605576561008
run_regressor,40.8494019508,0.17458587495,0.0304802277319,RFR,True,1971,2924,True,Whole weight,,,0.00296275429407,0.000956104814448
run_regressor,0.508971214294,0.17458587495,0.0304802277319,LinR,True,1971,2924,True,Whole weight,,,0.00241930123922,0.00199006055957
run_regressor,40.5431780815,0.150254850407,0.0225765200707,RFR,True,1359,2924,True,Shucked weight,,,0.00190889095527,0.000593813518435
run_regressor,0.566927909851,0.150254850407,0.0225765200707,LinR,True,1359,2924,True,Shucked weight,,,0.00174588304092,0.00152107797919
run_regressor,40.6339490414,0.144067684197,0.02075549763,RFR,True,822,2924,True,Viscera weight,,,0.000750081089807,0.000241996401782
run_regressor,0.690465927124,0.144067684197,0.02075549763,LinR,True,822,2924,True,Viscera weight,,,0.000753386796483,0.000671216990231
run_regressor,41.4745471478,0.140366535551,0.0197027643026,RFR,True,801,2924,True,Shell weight,,,0.00124187415437,0.00036818356159
run_regressor,0.560611009598,0.140366535551,0.0197027643026,LinR,True,801,2924,True,Shell weight,,,0.00103296188881,0.000885145253191
run_classifier,10.3986861706,0.119663470091,0.0143193460742,LogRC,False,27,2924,True,Rings,0.241021548284,0.248974008208,,
run_classifier,1.62732219696,0.119663470091,0.0143193460742,DTC,False,27,2924,True,Rings,0.236233040702,0.268467852257,,
run_classifier,41.4964301586,0.119663470091,0.0143193460742,RFC,False,27,2924,True,Rings,0.238627294493,0.270861833105,,
run_regressor,40.9324219227,0.119663470091,0.0143193460742,RFR,False,27,2924,True,Rings,,,5.20001064113,1.5860373917
run_regressor,0.585438966751,0.119663470091,0.0143193460742,LinR,False,27,2924,True,Rings,,,4.64471089252,5.24289578219
