function,runtime_seconds,dataset,num_rows,target_stdev,original_num_rows,original_num_cols,SFS,algo,target_is_continuous,target_num_unique,target_variance,target_is_numerical,column_name,test_accuracy,training_accuracy,test_mse,training_mse,test_R2_score,training_R2_score
run_classifier,23.1346168518,hepatitis,56,0.259870097419,80,20,True,LogRC,False,2,0.0675324675325,True,Class,0.625,0.928571428571,,,,
run_classifier,23.2786519527,hepatitis,56,0.259870097419,80,20,True,DTC,False,2,0.0675324675325,True,Class,0.625,0.928571428571,,,,
run_classifier,65.642936945,hepatitis,56,0.259870097419,80,20,True,RFC,False,2,0.0675324675325,True,Class,0.583333333333,0.964285714286,,,,
run_regressor,65.4238939285,hepatitis,56,0.259870097419,80,20,True,RFR,False,2,0.0675324675325,True,Class,,,0.247037037037,0.0762698412698,-0.054024691358,-0.149914529915
run_regressor,23.5430140495,hepatitis,56,0.259870097419,80,20,True,LinR,False,2,0.0675324675325,True,Class,,,0.297972587998,0.0406071544265,-0.271349708791,0.38776905634
run_classifier,24.0750200748,hepatitis,56,0.250169391876,80,20,True,LogRC,False,33,0.0625847246318,True,AGE,0.0,0.160714285714,,,,
run_classifier,24.1737020016,hepatitis,56,0.250169391876,80,20,True,DTC,False,33,0.0625847246318,True,AGE,0.0,0.178571428571,,,,
run_classifier,66.1011259556,hepatitis,56,0.250169391876,80,20,True,RFC,False,33,0.0625847246318,True,AGE,0.0,0.303571428571,,,,
run_regressor,65.5082969666,hepatitis,56,0.250169391876,80,20,True,RFR,False,33,0.0625847246318,True,AGE,,,183.4293101,85.4314338213,-0.364914254565,0.248311725198
run_regressor,23.2802431583,hepatitis,56,0.250169391876,80,20,True,LinR,False,33,0.0625847246318,True,AGE,,,156.188049924,94.2296822783,-0.162209548834,0.170898296579
run_classifier,23.7571401596,hepatitis,56,0.370590963648,80,20,True,LogRC,False,2,0.137337662338,True,SEX,0.916666666667,0.839285714286,,,,
run_classifier,24.473347187,hepatitis,56,0.370590963648,80,20,True,DTC,False,2,0.137337662338,True,SEX,0.916666666667,0.839285714286,,,,
run_classifier,65.904417038,hepatitis,56,0.370590963648,80,20,True,RFC,False,2,0.137337662338,True,SEX,0.875,0.892857142857,,,,
run_regressor,65.7651908398,hepatitis,56,0.370590963648,80,20,True,RFR,False,2,0.137337662338,True,SEX,,,0.0783647938188,0.127794927954,-0.0258663918092,0.052565262264
run_regressor,24.3922550678,hepatitis,56,0.370590963648,80,20,True,LinR,False,2,0.137337662338,True,SEX,,,0.131482768396,0.133954296186,-0.721228968088,0.00690148264874
run_regressor,65.699764967,hepatitis,56,0.50323627974,80,20,True,RFR,True,2,0.253246753247,True,STEROID,,,0.396545889159,0.232834485825,-0.586183556634,0.0638859646833
run_regressor,23.769286871,hepatitis,56,0.50323627974,80,20,True,LinR,True,2,0.253246753247,True,STEROID,,,0.345911458333,0.225678013393,-0.383645833333,0.0926586538462
run_classifier,23.8689098358,hepatitis,56,0.463960925359,80,20,True,LogRC,False,2,0.21525974026,True,ANTIVIRALS,0.75,0.732142857143,,,,
run_classifier,24.0671339035,hepatitis,56,0.463960925359,80,20,True,DTC,False,2,0.21525974026,True,ANTIVIRALS,0.833333333333,0.696428571429,,,,
run_classifier,65.8293411732,hepatitis,56,0.463960925359,80,20,True,RFC,False,2,0.21525974026,True,ANTIVIRALS,0.75,0.803571428571,,,,
run_regressor,66.2047128677,hepatitis,56,0.463960925359,80,20,True,RFR,False,2,0.21525974026,True,ANTIVIRALS,,,0.2258579785,0.214830567662,-0.6261774452,-0.0161518253214
run_regressor,24.6638658047,hepatitis,56,0.463960925359,80,20,True,LinR,False,2,0.21525974026,True,ANTIVIRALS,,,0.20070810838,0.197035841842,-0.445098380336,0.0680174962065
run_regressor,66.1798350811,hepatitis,56,0.488504210459,80,20,True,RFR,True,2,0.238636363636,True,FATIGUE,,,0.243194444444,0.147806988536,-0.177142857143,0.369356848912
run_regressor,23.7879600525,hepatitis,56,0.488504210459,80,20,True,LinR,True,2,0.238636363636,True,FATIGUE,,,0.249008014201,0.136322334613,-0.205282488906,0.418358038985
run_regressor,66.2260429859,hepatitis,56,0.488504210459,80,20,True,RFR,True,2,0.238636363636,True,MALAISE,,,0.29,0.0786507936508,-0.193142857143,0.664423280423
run_regressor,24.2352638245,hepatitis,56,0.488504210459,80,20,True,LinR,True,2,0.238636363636,True,MALAISE,,,0.206479671134,0.12368319202,0.150483638765,0.472285047383
run_regressor,67.0991649628,hepatitis,56,0.370590963648,80,20,True,RFR,True,2,0.137337662338,True,ANOREXIA,,,0.0477777777778,0.0895238095238,0.563174603175,0.336296296296
run_regressor,24.7970230579,hepatitis,56,0.370590963648,80,20,True,LinR,True,2,0.137337662338,True,ANOREXIA,,,0.1070716875,0.079045645657,0.0210588571432,0.413978381134
run_regressor,68.4312391281,hepatitis,56,0.386459117308,80,20,True,RFR,True,2,0.149350649351,True,LIVER BIG,,,0.0672222222222,0.0538888888889,0.385396825397,0.632618357488
run_regressor,25.0822730064,hepatitis,56,0.386459117308,80,20,True,LinR,True,2,0.149350649351,True,LIVER BIG,,,0.259668300708,0.116714786381,-1.3741101779,0.204309630234
run_regressor,66.423871994,hepatitis,56,0.50323627974,80,20,True,RFR,True,2,0.253246753247,True,LIVER FIRM,,,0.282962962963,0.0890476190476,-0.131851851852,0.641982905983
run_regressor,25.1434459686,hepatitis,56,0.50323627974,80,20,True,LinR,True,2,0.253246753247,True,LIVER FIRM,,,0.34024663304,0.127492181732,-0.360986532161,0.487416048833
run_regressor,66.5532250404,hepatitis,56,0.353093931802,80,20,True,RFR,True,2,0.124675324675,True,SPLEEN PALPABLE,,,0.258075396948,0.129910479101,-0.249171669262,-0.0609355793267
run_regressor,25.4972400665,hepatitis,56,0.353093931802,80,20,True,LinR,True,2,0.124675324675,True,SPLEEN PALPABLE,,,0.252682338773,0.111807725757,-0.223067454903,0.0869035729878
run_regressor,66.4140169621,hepatitis,56,0.426020547032,80,20,True,RFR,True,2,0.181493506494,True,SPIDERS,,,0.217222222222,0.0884920634921,0.131111111111,0.503557940767
run_regressor,24.9997980595,hepatitis,56,0.426020547032,80,20,True,LinR,True,2,0.181493506494,True,SPIDERS,,,0.31761080175,0.115215492622,-0.270443206998,0.353639025288
run_regressor,66.8700361252,hepatitis,56,0.227207782929,80,20,True,RFR,True,2,0.0516233766234,True,ASCITES,,,0.216296296296,0.0246031746032,0.0771358024691,0.514744933613
run_regressor,24.9361200333,hepatitis,56,0.227207782929,80,20,True,LinR,True,2,0.0516233766234,True,ASCITES,,,0.172996334054,0.0375235638012,0.261882308035,0.259912603267
run_regressor,67.1016640663,hepatitis,56,0.227207782929,80,20,True,RFR,True,2,0.0516233766234,True,VARICES,,,0.308148148148,0.0256349206349,-0.491540616246,0.494395527603
run_regressor,25.2764511108,hepatitis,56,0.227207782929,80,20,True,LinR,True,2,0.0516233766234,True,VARICES,,,0.320147109492,0.0560710123599,-0.549619622415,-0.105903740632
run_regressor,66.7128539085,hepatitis,56,0.165212511517,80,20,True,RFR,True,19,0.0272951739618,True,BILIRUBIN,,,2.05500429786,0.179717022793,-0.802004164547,0.668942326434
run_regressor,25.6754150391,hepatitis,56,0.165212511517,80,20,True,LinR,True,19,0.0272951739618,True,BILIRUBIN,,,1.39379208584,0.357285387397,-0.222196540323,0.341842707426
run_regressor,66.7850399017,hepatitis,56,0.212010707034,80,20,True,RFR,True,47,0.0449485398971,True,ALK PHOSPHATE,,,3636.83407407,980.729761905,-0.489192933616,0.655656673637
run_regressor,24.7130789757,hepatitis,56,0.212010707034,80,20,True,LinR,True,47,0.0449485398971,True,ALK PHOSPHATE,,,3823.73201179,1839.91056984,-0.565722982138,0.353990313702
run_regressor,66.7696371078,hepatitis,56,0.175575060853,80,20,True,RFR,True,43,0.0308266019937,True,SGOT,,,5656.69440839,3814.97683108,-0.113875784655,0.235566836407
run_regressor,24.7004590034,hepatitis,56,0.175575060853,80,20,True,LinR,True,43,0.0308266019937,True,SGOT,,,5826.8247044,4824.75176423,-0.147376625123,0.0332312834428
run_regressor,66.6352069378,hepatitis,56,0.211396740135,80,20,True,RFR,True,20,0.0446885817396,True,ALBUMIN,,,0.437359259259,0.102002380952,-0.0866537261499,0.560677543995
run_regressor,24.7892169952,hepatitis,56,0.211396740135,80,20,True,LinR,True,20,0.0446885817396,True,ALBUMIN,,,0.266620090783,0.0996242128689,0.337561263464,0.570920271992
run_regressor,66.9018700123,hepatitis,56,0.277978040247,80,20,True,RFR,True,32,0.0772717908594,True,PROTIME,,,712.953312552,362.819116682,-0.395785762215,0.233979593955
run_regressor,25.1246769428,hepatitis,56,0.277978040247,80,20,True,LinR,True,32,0.0772717908594,True,PROTIME,,,784.609829675,395.265622593,-0.536071450785,0.165475249808
run_classifier,25.5107710361,hepatitis,56,0.370590963648,80,20,True,LogRC,False,2,0.137337662338,True,HISTOLOGY,0.208333333333,0.875,,,,
run_classifier,26.1416189671,hepatitis,56,0.370590963648,80,20,True,DTC,False,2,0.137337662338,True,HISTOLOGY,0.375,0.892857142857,,,,
run_classifier,67.5544509888,hepatitis,56,0.370590963648,80,20,True,RFC,False,2,0.137337662338,True,HISTOLOGY,0.208333333333,0.946428571429,,,,
run_regressor,67.7436130047,hepatitis,56,0.370590963648,80,20,True,RFR,False,2,0.137337662338,True,HISTOLOGY,,,0.503994553684,0.0888177995265,0.0,0.341530450792
run_regressor,25.3131680489,hepatitis,56,0.370590963648,80,20,True,LinR,False,2,0.137337662338,True,HISTOLOGY,,,0.481644467256,0.206910482215,0.0,-0.533974638833
