function,runtime_seconds,dataset,num_rows,target_stdev,original_num_rows,original_num_cols,SFS,algo,target_is_continuous,target_num_unique,target_variance,target_is_numerical,column_name,test_accuracy,training_accuracy,test_mse,training_mse,test_R2_score,training_R2_score
run_regressor,1.1699681282,echocardiogram,43,0.320412152302,61,13,False,RFR,True,28,0.102663947343,True,survival,,,249.150154321,178.699903101,0.169215826649,0.446657800617
run_regressor,0.014190196991,echocardiogram,43,0.320412152302,61,13,False,LinR,True,28,0.102663947343,True,survival,,,207.911366603,337.273055444,0.306725402981,-0.0443621459973
run_classifier,0.0186281204224,echocardiogram,43,0.474137323515,61,13,False,LogRC,False,2,0.22480620155,True,still-alive,0.944444444444,0.93023255814,,,,
run_classifier,0.0173280239105,echocardiogram,43,0.474137323515,61,13,False,DTC,False,2,0.22480620155,True,still-alive,0.944444444444,0.953488372093,,,,
run_classifier,1.01260900497,echocardiogram,43,0.474137323515,61,13,False,RFC,False,2,0.22480620155,True,still-alive,0.833333333333,0.93023255814,,,,
run_regressor,1.1848051548,echocardiogram,43,0.474137323515,61,13,False,RFR,False,2,0.22480620155,True,still-alive,,,0.0558024691358,0.0720413436693,0.765194805195,0.671910235359
run_regressor,0.0139820575714,echocardiogram,43,0.474137323515,61,13,False,LinR,False,2,0.22480620155,True,still-alive,,,0.0555555555556,0.0697674418605,0.766233766234,0.682266009852
run_regressor,1.21148300171,echocardiogram,43,0.225721371387,61,13,False,RFR,True,25,0.0509501375007,True,age-at-heart-attack,,,59.8925925926,61.8020583178,-0.0626581238705,0.223830162677
run_regressor,0.0130090713501,echocardiogram,43,0.225721371387,61,13,False,LinR,True,25,0.0509501375007,True,age-at-heart-attack,,,103.945832898,98.0321384708,-0.844282890263,-0.231182116589
run_classifier,0.0134818553925,echocardiogram,43,0.411625091493,61,13,False,LogRC,False,2,0.169435215947,True,pericardial-effusion,0.888888888889,0.790697674419,,,,
run_classifier,0.0157370567322,echocardiogram,43,0.411625091493,61,13,False,DTC,False,2,0.169435215947,True,pericardial-effusion,0.888888888889,0.790697674419,,,,
run_classifier,1.03851294518,echocardiogram,43,0.411625091493,61,13,False,RFC,False,2,0.169435215947,True,pericardial-effusion,0.888888888889,0.860465116279,,,,
run_regressor,1.18973398209,echocardiogram,43,0.411625091493,61,13,False,RFR,False,2,0.169435215947,True,pericardial-effusion,,,0.239012345679,0.144702842377,-1.42,0.125635439361
run_regressor,0.0142331123352,echocardiogram,43,0.411625091493,61,13,False,LinR,False,2,0.169435215947,True,pericardial-effusion,,,0.344209766975,0.313230918808,-2.48512389062,-0.892692708745
run_regressor,1.20668506622,echocardiogram,43,0.191722647385,61,13,False,RFR,True,31,0.0367575735204,True,fractional-shortening,,,0.00943433382716,0.00875013457364,-0.313815372726,0.323006401347
run_regressor,0.0164079666138,echocardiogram,43,0.191722647385,61,13,False,LinR,True,31,0.0367575735204,True,fractional-shortening,,,0.0138707318884,0.0113667560613,-0.931623485006,0.120559686693
run_regressor,1.20307993889,echocardiogram,43,0.208136493191,61,13,False,RFR,True,38,0.0433207997979,True,epss,,,49.5809227467,16.0031072506,0.402902374906,0.606446637554
run_regressor,0.0120990276337,echocardiogram,43,0.208136493191,61,13,False,LinR,True,38,0.0433207997979,True,epss,,,64.8373254548,31.2384368324,0.219171187185,0.231774700976
run_regressor,1.18994307518,echocardiogram,43,0.270971397391,61,13,False,RFR,True,40,0.0734254982041,True,lvdd,,,0.378382924444,0.345247753075,0.343358238387,0.415560809489
run_regressor,0.0148520469666,echocardiogram,43,0.270971397391,61,13,False,LinR,True,40,0.0734254982041,True,lvdd,,,0.669187570114,0.917835530993,-0.161301096064,-0.553722073433
run_regressor,1.19544696808,echocardiogram,43,0.175938168031,61,13,False,RFR,True,23,0.0309542389703,True,wall-motion-score,,,6.50527765432,15.8173490646,0.612798761902,0.533831290683
run_regressor,0.0155401229858,echocardiogram,43,0.175938168031,61,13,False,LinR,True,23,0.0309542389703,True,wall-motion-score,,,0.949469702931,1.47965352105,0.943486525242,0.956391670353
run_regressor,1.15350985527,echocardiogram,43,0.245224511795,61,13,False,RFR,True,28,0.0601350611849,True,wall-motion-index,,,0.0686350493827,0.0472889328165,0.294668692373,0.79872449269
run_regressor,0.00874710083008,echocardiogram,43,0.245224511795,61,13,False,LinR,True,28,0.0601350611849,True,wall-motion-index,,,0.0386272602462,0.0276243511795,0.603045146401,0.882422694559
run_regressor,1.12315917015,echocardiogram,43,0.292983350048,61,13,False,RFR,True,20,0.0858392434055,True,mult,,,0.0144795839506,0.0149816265633,-0.0960473576938,0.571819173987
run_regressor,0.0135118961334,echocardiogram,43,0.292983350048,61,13,False,LinR,True,20,0.0858392434055,True,mult,,,0.00478713898176,0.00379489888143,0.637632472745,0.891540285641
