function,runtime_seconds,target_stdev,target_variance,algo,target_is_continuous,target_num_unique,num_rows,target_is_numerical,column_name,test_accuracy,training_accuracy,test_mse,training_mse
run_regressor,38.7003381252,0.320412152302,0.102663947343,RFR,True,28,43,True,survival,,,187.832247362,200.192364498
run_regressor,0.321783065796,0.320412152302,0.102663947343,LinR,True,28,43,True,survival,,,135.916098787,148.647760182
run_classifier,0.37877702713,0.474137323515,0.22480620155,LogRC,False,2,43,True,still-alive,0.944444444444,0.93023255814,,
run_classifier,0.345627069473,0.474137323515,0.22480620155,DTC,False,2,43,True,still-alive,0.944444444444,0.93023255814,,
run_classifier,34.9453048706,0.474137323515,0.22480620155,RFC,False,2,43,True,still-alive,0.944444444444,0.93023255814,,
run_regressor,37.0663089752,0.474137323515,0.22480620155,RFR,False,2,43,True,still-alive,,,0.0513272073585,0.064047064368
run_regressor,0.31854391098,0.474137323515,0.22480620155,LinR,False,2,43,True,still-alive,,,0.138767489611,0.0636356504903
run_regressor,36.5528891087,0.225721371387,0.0509501375007,RFR,True,25,43,True,age-at-heart-attack,,,35.9845518983,34.1779923254
run_regressor,0.307648897171,0.225721371387,0.0509501375007,LinR,True,25,43,True,age-at-heart-attack,,,103.339124828,67.4783548013
run_classifier,0.368894100189,0.411625091493,0.169435215947,LogRC,False,2,43,True,pericardial-effusion,0.888888888889,0.790697674419,,
run_classifier,0.335661172867,0.411625091493,0.169435215947,DTC,False,2,43,True,pericardial-effusion,0.888888888889,0.790697674419,,
run_classifier,34.7742090225,0.411625091493,0.169435215947,RFC,False,2,43,True,pericardial-effusion,0.888888888889,0.790697674419,,
run_regressor,37.5219578743,0.411625091493,0.169435215947,RFR,False,2,43,True,pericardial-effusion,,,0.0940828532236,0.129174160207
run_regressor,0.307918071747,0.411625091493,0.169435215947,LinR,False,2,43,True,pericardial-effusion,,,0.181015920395,0.203664313439
run_regressor,37.0599341393,0.191722647385,0.0367575735204,RFR,True,31,43,True,fractional-shortening,,,0.0111470054321,0.0083720969509
run_regressor,0.316381931305,0.191722647385,0.0367575735204,LinR,True,31,43,True,fractional-shortening,,,0.00749099801714,0.0117699894396
run_regressor,36.4011979103,0.208136493191,0.0433207997979,RFR,True,38,43,True,epss,,,73.8875022144,22.6360233059
run_regressor,0.315140008926,0.208136493191,0.0433207997979,LinR,True,38,43,True,epss,,,54.5370410104,31.1350119947
run_regressor,36.2260169983,0.270971397391,0.0734254982041,RFR,True,40,43,True,lvdd,,,1.06913289647,0.370272360594
run_regressor,0.319184064865,0.270971397391,0.0734254982041,LinR,True,40,43,True,lvdd,,,0.372122342143,0.43394439161
run_regressor,37.0811071396,0.175938168031,0.0309542389703,RFR,True,23,43,True,wall-motion-score,,,5.49749528395,10.0487057261
run_regressor,0.316406965256,0.175938168031,0.0309542389703,LinR,True,23,43,True,wall-motion-score,,,0.843382086076,1.89255434019
run_regressor,37.3544309139,0.245224511795,0.0601350611849,RFR,True,28,43,True,wall-motion-index,,,0.0164158565432,0.054078701292
run_regressor,0.35103392601,0.245224511795,0.0601350611849,LinR,True,28,43,True,wall-motion-index,,,0.00595247864319,0.0128673610243
run_regressor,37.3595249653,0.292983350048,0.0858392434055,RFR,True,20,43,True,mult,,,0.00636247876543,0.00754302594315
run_regressor,0.324711084366,0.292983350048,0.0858392434055,LinR,True,20,43,True,mult,,,0.00155980185651,0.00403335951859
