function,runtime_seconds,dataset,num_rows,target_stdev,original_num_rows,original_num_cols,SFS,algo,target_is_continuous,target_num_unique,target_variance,target_is_numerical,column_name,test_accuracy,training_accuracy,test_mse,training_mse,test_R2_score,training_R2_score
run_regressor,28.5529720783,echocardiogram,43,0.320412152302,61,13,True,RFR,True,28,0.102663947343,True,survival,,,142.019315646,150.850345224,0.526440591334,0.532893637011
run_regressor,9.960698843,echocardiogram,43,0.320412152302,61,13,True,LinR,True,28,0.102663947343,True,survival,,,141.010961727,150.966346215,0.529802919084,0.532534441271
run_classifier,9.88734698296,echocardiogram,43,0.474137323515,61,13,True,LogRC,False,2,0.22480620155,True,still-alive,0.944444444444,0.93023255814,,,,
run_classifier,9.94738316536,echocardiogram,43,0.474137323515,61,13,True,DTC,False,2,0.22480620155,True,still-alive,0.944444444444,0.93023255814,,,,
run_classifier,28.1599450111,echocardiogram,43,0.474137323515,61,13,True,RFC,False,2,0.22480620155,True,still-alive,0.944444444444,0.93023255814,,,,
run_regressor,28.5437970161,echocardiogram,43,0.474137323515,61,13,True,RFR,False,2,0.22480620155,True,still-alive,,,0.0587962962963,0.0284008039047,0.752597402597,0.870657422611
run_regressor,10.3200130463,echocardiogram,43,0.474137323515,61,13,True,LinR,False,2,0.22480620155,True,still-alive,,,0.111765967705,0.0568635237252,0.529712031996,0.741032868552
run_regressor,28.4423499107,echocardiogram,43,0.225721371387,61,13,True,RFR,True,25,0.0509501375007,True,age-at-heart-attack,,,40.6540740741,64.2321730465,0.278685723673,0.19331043882
run_regressor,10.0179719925,echocardiogram,43,0.225721371387,61,13,True,LinR,True,25,0.0509501375007,True,age-at-heart-attack,,,81.0176409264,68.119676841,-0.437474161336,0.144487417873
run_classifier,9.9801030159,echocardiogram,43,0.411625091493,61,13,True,LogRC,False,2,0.169435215947,True,pericardial-effusion,0.888888888889,0.790697674419,,,,
run_classifier,10.0123450756,echocardiogram,43,0.411625091493,61,13,True,DTC,False,2,0.169435215947,True,pericardial-effusion,0.888888888889,0.790697674419,,,,
run_classifier,28.1502318382,echocardiogram,43,0.411625091493,61,13,True,RFC,False,2,0.169435215947,True,pericardial-effusion,0.888888888889,0.790697674419,,,,
run_regressor,28.2718510628,echocardiogram,43,0.411625091493,61,13,True,RFR,False,2,0.169435215947,True,pericardial-effusion,,,0.144197530864,0.117105943152,-0.46,0.292389251997
run_regressor,10.048938036,echocardiogram,43,0.411625091493,61,13,True,LinR,False,2,0.169435215947,True,pericardial-effusion,,,0.143856012482,0.169582959088,-0.456542126379,-0.0247022593236
run_regressor,28.7235250473,echocardiogram,43,0.191722647385,61,13,True,RFR,True,31,0.0367575735204,True,fractional-shortening,,,0.00800824691358,0.00887158904393,-0.115220014089,0.313609528851
run_regressor,10.1392869949,echocardiogram,43,0.191722647385,61,13,True,LinR,True,31,0.0367575735204,True,fractional-shortening,,,0.00976465288778,0.00935955173506,-0.359815256522,0.275856095975
run_regressor,28.3078079224,echocardiogram,43,0.208136493191,61,13,True,RFR,True,38,0.0433207997979,True,epss,,,88.5795883737,34.0723495267,-0.0667542861196,0.162082243614
run_regressor,10.1301159859,echocardiogram,43,0.208136493191,61,13,True,LinR,True,38,0.0433207997979,True,epss,,,59.0215829659,34.5642333912,0.289209537339,0.149985683504
run_regressor,28.4472491741,echocardiogram,43,0.270971397391,61,13,True,RFR,True,40,0.0734254982041,True,lvdd,,,0.656157040942,0.41426773726,-0.138688052299,0.298723021764
run_regressor,10.3479068279,echocardiogram,43,0.270971397391,61,13,True,LinR,True,40,0.0734254982041,True,lvdd,,,0.418229244685,0.440921815649,0.274209351833,0.253602704952
run_regressor,28.5637910366,echocardiogram,43,0.175938168031,61,13,True,RFR,True,23,0.0309542389703,True,wall-motion-score,,,5.43048849383,8.43448834109,0.676771387784,0.751418867495
run_regressor,9.75676298141,echocardiogram,43,0.175938168031,61,13,True,LinR,True,23,0.0309542389703,True,wall-motion-score,,,0.289301705401,1.967263489,0.982780446206,0.942020835615
run_regressor,33.3202590942,echocardiogram,43,0.245224511795,61,13,True,RFR,True,28,0.0601350611849,True,wall-motion-index,,,0.0288475338272,0.0449011857364,0.703546964137,0.80888744153
run_regressor,9.99748587608,echocardiogram,43,0.245224511795,61,13,True,LinR,True,28,0.0601350611849,True,wall-motion-index,,,0.00221517787959,0.0131347382047,0.97723562051,0.944094718614
run_regressor,28.3245720863,echocardiogram,43,0.292983350048,61,13,True,RFR,True,20,0.0858392434055,True,mult,,,0.0067615182716,0.0082122078553,0.488179752894,0.765291844113
run_regressor,9.89337897301,echocardiogram,43,0.292983350048,61,13,True,LinR,True,20,0.0858392434055,True,mult,,,0.00115963593476,0.00356459392209,0.912220136537,0.898122492674
